Entity,Code,Date,Daily confirmed cases (7-day average),Days since confirmed cases first reached 30 per day
Lithuania,LTU,"Apr 11, 2020",32.57143,16
Lithuania,LTU,"Apr 12, 2020",40.28571,17
Lithuania,LTU,"Apr 13, 2020",35.85714,18
Lithuania,LTU,"Apr 14, 2020",32.42857,19
Lithuania,LTU,"Apr 15, 2020",27.14286,20
Lithuania,LTU,"Apr 16, 2020",25.57143,21
Lithuania,LTU,"Apr 17, 2020",27.71429,22
Lithuania,LTU,"Apr 18, 2020",34.28571,23
Lithuania,LTU,"Apr 19, 2020",35,24
Lithuania,LTU,"Apr 20, 2020",37.71429,25
Lithuania,LTU,"Apr 21, 2020",40,26
Lithuania,LTU,"Apr 22, 2020",42.85714,27
Lithuania,LTU,"Apr 23, 2020",43.85714,28
Lithuania,LTU,"Apr 24, 2020",37.28571,29
Lithuania,LTU,"Apr 25, 2020",24.42857,30
Lithuania,LTU,"Apr 26, 2020",18.28571,31
Lithuania,LTU,"Apr 27, 2020",16,32
Lithuania,LTU,"Apr 28, 2020",14.14286,33
Lithuania,LTU,"Apr 29, 2020",-3.71429,34
Lithuania,LTU,"Apr 30, 2020",-3.28571,35
Lithuania,LTU,"May 1, 2020",-3.57143,36
Lithuania,LTU,"May 2, 2020",-1.57143,37
Lithuania,LTU,"May 3, 2020",-2.85714,38
Lithuania,LTU,"May 4, 2020",-4,39
Lithuania,LTU,"May 5, 2020",-4.28571,40
Lithuania,LTU,"May 6, 2020",11.28571,41
Lithuania,LTU,"May 7, 2020",7.57143,42
Lithuania,LTU,"May 8, 2020",6.85714,43
Lithuania,LTU,"May 9, 2020",5.28571,44
Lithuania,LTU,"May 10, 2020",5.42857,45
Lithuania,LTU,"May 11, 2020",9.85714,46
Lithuania,LTU,"May 12, 2020",9.42857,47
Lithuania,LTU,"May 13, 2020",9.71429,48
Lithuania,LTU,"May 14, 2020",11,49
Lithuania,LTU,"May 15, 2020",11.14286,50
Lithuania,LTU,"May 16, 2020",12.42857,51
Lithuania,LTU,"May 17, 2020",12.85714,52
Lithuania,LTU,"May 18, 2020",8.85714,53
Lithuania,LTU,"May 19, 2020",8.85714,54
Lithuania,LTU,"May 20, 2020",10.14286,55
Lithuania,LTU,"May 21, 2020",10.28571,56
Lithuania,LTU,"May 22, 2020",11.85714,57
Lithuania,LTU,"May 23, 2020",11.57143,58
Lithuania,LTU,"May 24, 2020",11.71429,59
Lithuania,LTU,"May 25, 2020",11.71429,60
Lithuania,LTU,"May 26, 2020",12.57143,61
Lithuania,LTU,"May 27, 2020",11,62
Lithuania,LTU,"May 28, 2020",10,63
Lithuania,LTU,"May 29, 2020",8.85714,64
Lithuania,LTU,"May 30, 2020",8.28571,65
Lithuania,LTU,"May 31, 2020",7.71429,66
Lithuania,LTU,"Jun 1, 2020",7.42857,67
Lithuania,LTU,"Jun 2, 2020",6.14286,68
Lithuania,LTU,"Jun 3, 2020",6.14286,69
Lithuania,LTU,"Jun 4, 2020",5.28571,70
Lithuania,LTU,"Jun 5, 2020",4.42857,71
Lithuania,LTU,"Jun 6, 2020",4.57143,72
Lithuania,LTU,"Jun 7, 2020",5,73
Lithuania,LTU,"Jun 8, 2020",5.57143,74
Lithuania,LTU,"Jun 9, 2020",6,75
Lithuania,LTU,"Jun 10, 2020",6.42857,76
Lithuania,LTU,"Jun 11, 2020",7,77
Lithuania,LTU,"Jun 12, 2020",9.28571,78
Lithuania,LTU,"Jun 13, 2020",8.85714,79
Lithuania,LTU,"Jun 14, 2020",8.28571,80
Low income,,"Jan 2, 2020",0,-82
Low income,,"Jan 3, 2020",0,-81
Low income,,"Jan 4, 2020",0,-80
Low income,,"Jan 5, 2020",0,-79
Low income,,"Jan 6, 2020",0,-78
Low income,,"Jan 7, 2020",0,-77
Low income,,"Jan 8, 2020",0,-76
Low income,,"Jan 9, 2020",0,-75
Low income,,"Jan 10, 2020",0,-74
Low income,,"Jan 11, 2020",0,-73
Low income,,"Jan 12, 2020",0,-72
Low income,,"Jan 13, 2020",0,-71
Low income,,"Jan 14, 2020",0,-70
Low income,,"Jan 15, 2020",0,-69
Low income,,"Jan 16, 2020",0,-68
Low income,,"Jan 17, 2020",0,-67
Low income,,"Jan 18, 2020",0,-66
Low income,,"Jan 19, 2020",0,-65
Low income,,"Jan 20, 2020",0,-64
Low income,,"Jan 21, 2020",0,-63
Low income,,"Jan 22, 2020",0,-62
Low income,,"Jan 23, 2020",0,-61
Low income,,"Jan 24, 2020",0,-60
Low income,,"Jan 25, 2020",0.14286,-59
Low income,,"Jan 26, 2020",0.14286,-58
Low income,,"Jan 27, 2020",0.14286,-57
Low income,,"Jan 28, 2020",0.14286,-56
Low income,,"Jan 29, 2020",0.14286,-55
Low income,,"Jan 30, 2020",0.14286,-54
Low income,,"Jan 31, 2020",0.14286,-53
Low income,,"Feb 1, 2020",0,-52
Low income,,"Feb 2, 2020",0,-51
Low income,,"Feb 3, 2020",0,-50
Low income,,"Feb 4, 2020",0,-49
Low income,,"Feb 5, 2020",0,-48
Low income,,"Feb 6, 2020",0,-47
Low income,,"Feb 7, 2020",0,-46
Low income,,"Feb 8, 2020",0,-45
Low income,,"Feb 9, 2020",0,-44
Low income,,"Feb 10, 2020",0,-43
Low income,,"Feb 11, 2020",0,-42
Low income,,"Feb 12, 2020",0,-41
Low income,,"Feb 13, 2020",0,-40
Low income,,"Feb 14, 2020",0,-39
Low income,,"Feb 15, 2020",0,-38
Low income,,"Feb 16, 2020",0,-37
Low income,,"Feb 17, 2020",0,-36
Low income,,"Feb 18, 2020",0,-35
Low income,,"Feb 19, 2020",0,-34
Low income,,"Feb 20, 2020",0,-33
Low income,,"Feb 21, 2020",0,-32
Low income,,"Feb 22, 2020",0,-31
Low income,,"Feb 23, 2020",0,-30
Low income,,"Feb 24, 2020",0,-29
Low income,,"Feb 25, 2020",0.14286,-28
Low income,,"Feb 26, 2020",0.14286,-27
Low income,,"Feb 27, 2020",0.14286,-26
Low income,,"Feb 28, 2020",0.14286,-25
Low income,,"Feb 29, 2020",0.14286,-24
Low income,,"Mar 1, 2020",0.14286,-23
Low income,,"Mar 2, 2020",0.14286,-22
Low income,,"Mar 3, 2020",0,-21
Low income,,"Mar 4, 2020",0,-20
Low income,,"Mar 5, 2020",0,-19
Low income,,"Mar 6, 2020",0,-18
Low income,,"Mar 7, 2020",0.14286,-17
Low income,,"Mar 8, 2020",0.57143,-16
Low income,,"Mar 9, 2020",0.57143,-15
Low income,,"Mar 10, 2020",0.57143,-14
Low income,,"Mar 11, 2020",1.42857,-13
Low income,,"Mar 12, 2020",1.42857,-12
Low income,,"Mar 13, 2020",1.42857,-11
Low income,,"Mar 14, 2020",1.71429,-10
Low income,,"Mar 15, 2020",2,-9
Low income,,"Mar 16, 2020",4,-8
Low income,,"Mar 17, 2020",8,-7
Low income,,"Mar 18, 2020",7.85714,-6
Low income,,"Mar 19, 2020",11.28571,-5
Low income,,"Mar 20, 2020",13,-4
Low income,,"Mar 21, 2020",16.85714,-3
Low income,,"Mar 22, 2020",23,-2
Low income,,"Mar 23, 2020",24.71429,-1
Low income,,"Mar 24, 2020",30.42857,0
Low income,,"Mar 25, 2020",38.71429,1
Low income,,"Mar 26, 2020",45.28571,2
Low income,,"Mar 27, 2020",54.57143,3
Low income,,"Mar 28, 2020",54.71429,4
Low income,,"Mar 29, 2020",60.71429,5
Low income,,"Mar 30, 2020",68.71429,6
Low income,,"Mar 31, 2020",77.71429,7
Low income,,"Apr 1, 2020",80.57143,8
Low income,,"Apr 2, 2020",97,9
Low income,,"Apr 3, 2020",104.14286,10
Low income,,"Apr 4, 2020",110,11
Low income,,"Apr 5, 2020",125.42857,12
Low income,,"Apr 6, 2020",140.14286,13
Low income,,"Apr 7, 2020",148.71429,14
Low income,,"Apr 8, 2020",157.85714,15
Low income,,"Apr 9, 2020",164.42857,16
Low income,,"Apr 10, 2020",181,17
Low income,,"Apr 11, 2020",197.14286,18
Low income,,"Apr 12, 2020",201.85714,19
Low income,,"Apr 13, 2020",195.85714,20
Low income,,"Apr 14, 2020",201,21
Low income,,"Apr 15, 2020",213.85714,22
Low income,,"Apr 16, 2020",214.71429,23
Low income,,"Apr 17, 2020",202.14286,24
Low income,,"Apr 18, 2020",220.85714,25
Low income,,"Apr 19, 2020",212.28571,26
Low income,,"Apr 20, 2020",236.42857,27
Low income,,"Apr 21, 2020",239.71429,28
Low income,,"Apr 22, 2020",254.14286,29
Low income,,"Apr 23, 2020",263,30
Low income,,"Apr 24, 2020",291.57143,31
Low income,,"Apr 25, 2020",292.14286,32
Low income,,"Apr 26, 2020",314,33
Low income,,"Apr 27, 2020",314.85714,34
Low income,,"Apr 28, 2020",338.85714,35
Low income,,"Apr 29, 2020",341.71429,36
Low income,,"Apr 30, 2020",383.85714,37
Low income,,"May 1, 2020",433.42857,38
Low income,,"May 2, 2020",446.71429,39
Low income,,"May 3, 2020",468.14286,40
Low income,,"May 4, 2020",489.14286,41
Low income,,"May 5, 2020",537.28571,42
Low income,,"May 6, 2020",603.85714,43
Low income,,"May 7, 2020",616,44
Low income,,"May 8, 2020",630,45
Low income,,"May 9, 2020",676.28571,46
Low income,,"May 10, 2020",727.71429,47
Low income,,"May 11, 2020",788.85714,48
Low income,,"May 12, 2020",783.28571,49
Low income,,"May 13, 2020",785.28571,50
Low income,,"May 14, 2020",807.14286,51
Low income,,"May 15, 2020",814.71429,52
Low income,,"May 16, 2020",963.14286,53
Low income,,"May 17, 2020",962.85714,54
Low income,,"May 18, 2020",973.57143,55
Low income,,"May 19, 2020",1057,56
Low income,,"May 20, 2020",1075.28571,57
Low income,,"May 21, 2020",1099.57143,58
Low income,,"May 22, 2020",1198.71429,59
Low income,,"May 23, 2020",1120.71429,60
Low income,,"May 24, 2020",1266.14286,61
Low income,,"May 25, 2020",1371.57143,62
Low income,,"May 26, 2020",1419.57143,63
Low income,,"May 27, 2020",1512.28571,64
Low income,,"May 28, 2020",1561.28571,65
Low income,,"May 29, 2020",1657,66
Low income,,"May 30, 2020",1739.42857,67
Low income,,"May 31, 2020",1803,68
Low income,,"Jun 1, 2020",1809.28571,69
Low income,,"Jun 2, 2020",1811,70
Low income,,"Jun 3, 2020",1879.85714,71
Low income,,"Jun 4, 2020",1940.28571,72
Low income,,"Jun 5, 2020",1988,73
Low income,,"Jun 6, 2020",2056.28571,74
Low income,,"Jun 7, 2020",1953.42857,75
Low income,,"Jun 8, 2020",2023,76
Low income,,"Jun 9, 2020",2104.28571,77
Low income,,"Jun 10, 2020",2054.28571,78
Low income,,"Jun 11, 2020",2063.42857,79
Low income,,"Jun 12, 2020",1989.71429,80
Low income,,"Jun 13, 2020",1939,81
Low income,,"Jun 14, 2020",2006.14286,82
Lower middle income,,"Jan 2, 2020",0,-69
Lower middle income,,"Jan 3, 2020",0,-68
Lower middle income,,"Jan 4, 2020",0,-67
Lower middle income,,"Jan 5, 2020",0,-66
Lower middle income,,"Jan 6, 2020",0,-65
Lower middle income,,"Jan 7, 2020",0,-64
Lower middle income,,"Jan 8, 2020",0,-63
Lower middle income,,"Jan 9, 2020",0,-62
Lower middle income,,"Jan 10, 2020",0,-61
Lower middle income,,"Jan 11, 2020",0,-60
Lower middle income,,"Jan 12, 2020",0,-59
Lower middle income,,"Jan 13, 2020",0,-58
Lower middle income,,"Jan 14, 2020",0,-57
Lower middle income,,"Jan 15, 2020",0,-56
Lower middle income,,"Jan 16, 2020",0,-55
Lower middle income,,"Jan 17, 2020",0,-54
Lower middle income,,"Jan 18, 2020",0,-53
Lower middle income,,"Jan 19, 2020",0,-52
Lower middle income,,"Jan 20, 2020",0,-51
Lower middle income,,"Jan 21, 2020",0,-50
Lower middle income,,"Jan 22, 2020",0,-49
Lower middle income,,"Jan 23, 2020",0,-48
Lower middle income,,"Jan 24, 2020",0.28571,-47
Lower middle income,,"Jan 25, 2020",0.28571,-46
Lower middle income,,"Jan 26, 2020",0.28571,-45
Lower middle income,,"Jan 27, 2020",0.28571,-44
Lower middle income,,"Jan 28, 2020",0.42857,-43
Lower middle income,,"Jan 29, 2020",0.42857,-42
Lower middle income,,"Jan 30, 2020",0.71429,-41
Lower middle income,,"Jan 31, 2020",0.85714,-40
Lower middle income,,"Feb 1, 2020",0.85714,-39
Lower middle income,,"Feb 2, 2020",1.42857,-38
Lower middle income,,"Feb 3, 2020",1.57143,-37
Lower middle income,,"Feb 4, 2020",1.71429,-36
Lower middle income,,"Feb 5, 2020",1.85714,-35
Lower middle income,,"Feb 6, 2020",1.71429,-34
Lower middle income,,"Feb 7, 2020",1.57143,-33
Lower middle income,,"Feb 8, 2020",1.71429,-32
Lower middle income,,"Feb 9, 2020",1.28571,-31
Lower middle income,,"Feb 10, 2020",1.14286,-30
Lower middle income,,"Feb 11, 2020",1,-29
Lower middle income,,"Feb 12, 2020",0.85714,-28
Lower middle income,,"Feb 13, 2020",0.85714,-27
Lower middle income,,"Feb 14, 2020",0.57143,-26
Lower middle income,,"Feb 15, 2020",0.57143,-25
Lower middle income,,"Feb 16, 2020",0.42857,-24
Lower middle income,,"Feb 17, 2020",0.42857,-23
Lower middle income,,"Feb 18, 2020",0.28571,-22
Lower middle income,,"Feb 19, 2020",0.28571,-21
Lower middle income,,"Feb 20, 2020",0.14286,-20
Lower middle income,,"Feb 21, 2020",0.14286,-19
Lower middle income,,"Feb 22, 2020",0,-18
Lower middle income,,"Feb 23, 2020",0,-17
Lower middle income,,"Feb 24, 2020",0,-16
Lower middle income,,"Feb 25, 2020",0,-15
Lower middle income,,"Feb 26, 2020",0,-14
Lower middle income,,"Feb 27, 2020",0.28571,-13
Lower middle income,,"Feb 28, 2020",0.42857,-12
Lower middle income,,"Feb 29, 2020",0.42857,-11
Lower middle income,,"Mar 1, 2020",0.71429,-10
Lower middle income,,"Mar 2, 2020",1.14286,-9
Lower middle income,,"Mar 3, 2020",1.85714,-8
Lower middle income,,"Mar 4, 2020",2.28571,-7
Lower middle income,,"Mar 5, 2020",5.42857,-6
Lower middle income,,"Mar 6, 2020",7,-5
Lower middle income,,"Mar 7, 2020",11.28571,-4
Lower middle income,,"Mar 8, 2020",12.85714,-3
Lower middle income,,"Mar 9, 2020",20,-2
Lower middle income,,"Mar 10, 2020",27.42857,-1
Lower middle income,,"Mar 11, 2020",32.85714,0
Lower middle income,,"Mar 12, 2020",39.85714,1
Lower middle income,,"Mar 13, 2020",45.14286,2
Lower middle income,,"Mar 14, 2020",56.71429,3
Lower middle income,,"Mar 15, 2020",72.71429,4
Lower middle income,,"Mar 16, 2020",81.28571,5
Lower middle income,,"Mar 17, 2020",112,6
Lower middle income,,"Mar 18, 2020",133.71429,7
Lower middle income,,"Mar 19, 2020",161,8
Lower middle income,,"Mar 20, 2020",208.57143,9
Lower middle income,,"Mar 21, 2020",240.28571,10
Lower middle income,,"Mar 22, 2020",318.85714,11
Lower middle income,,"Mar 23, 2020",376.28571,12
Lower middle income,,"Mar 24, 2020",408.57143,13
Lower middle income,,"Mar 25, 2020",477.28571,14
Lower middle income,,"Mar 26, 2020",540.85714,15
Lower middle income,,"Mar 27, 2020",594.28571,16
Lower middle income,,"Mar 28, 2020",659,17
Lower middle income,,"Mar 29, 2020",721.71429,18
Lower middle income,,"Mar 30, 2020",818.14286,19
Lower middle income,,"Mar 31, 2020",958.28571,20
Lower middle income,,"Apr 1, 2020",1024.42857,21
Lower middle income,,"Apr 2, 2020",1199.14286,22
Lower middle income,,"Apr 3, 2020",1270,23
Lower middle income,,"Apr 4, 2020",1426.14286,24
Lower middle income,,"Apr 5, 2020",1517.85714,25
Lower middle income,,"Apr 6, 2020",1751.71429,26
Lower middle income,,"Apr 7, 2020",1860.85714,27
Lower middle income,,"Apr 8, 2020",2020.28571,28
Lower middle income,,"Apr 9, 2020",2059.85714,29
Lower middle income,,"Apr 10, 2020",2234.57143,30
Lower middle income,,"Apr 11, 2020",2317.42857,31
Lower middle income,,"Apr 12, 2020",2496,32
Lower middle income,,"Apr 13, 2020",2512.57143,33
Lower middle income,,"Apr 14, 2020",2674.57143,34
Lower middle income,,"Apr 15, 2020",2845.57143,35
Lower middle income,,"Apr 16, 2020",3087.28571,36
Lower middle income,,"Apr 17, 2020",3271.42857,37
Lower middle income,,"Apr 18, 2020",3521.28571,38
Lower middle income,,"Apr 19, 2020",3658.42857,39
Lower middle income,,"Apr 20, 2020",3827.57143,40
Lower middle income,,"Apr 21, 2020",3947.57143,41
Lower middle income,,"Apr 22, 2020",4067.42857,42
Lower middle income,,"Apr 23, 2020",4029.57143,43
Lower middle income,,"Apr 24, 2020",4316.71429,44
Lower middle income,,"Apr 25, 2020",4483.28571,45
Lower middle income,,"Apr 26, 2020",4659.28571,46
Lower middle income,,"Apr 27, 2020",4725.85714,47
Lower middle income,,"Apr 28, 2020",4720,48
Lower middle income,,"Apr 29, 2020",4919.28571,49
Lower middle income,,"Apr 30, 2020",5154,50
Lower middle income,,"May 1, 2020",5225.85714,51
Lower middle income,,"May 2, 2020",5436.85714,52
Lower middle income,,"May 3, 2020",5667.14286,53
Lower middle income,,"May 4, 2020",5971.14286,54
Lower middle income,,"May 5, 2020",6669.28571,55
Lower middle income,,"May 6, 2020",6885.85714,56
Lower middle income,,"May 7, 2020",7450.42857,57
Lower middle income,,"May 8, 2020",7825.57143,58
Lower middle income,,"May 9, 2020",8203.57143,59
Lower middle income,,"May 10, 2020",8553.85714,60
Lower middle income,,"May 11, 2020",8969.14286,61
Lower middle income,,"May 12, 2020",8972,62
Lower middle income,,"May 13, 2020",9371.28571,63
Lower middle income,,"May 14, 2020",9469.85714,64
Lower middle income,,"May 15, 2020",9610.85714,65
Lower middle income,,"May 16, 2020",9670.85714,66
Lower middle income,,"May 17, 2020",9843.42857,67
Lower middle income,,"May 18, 2020",10169,68
Lower middle income,,"May 19, 2020",10500.71429,69
Lower middle income,,"May 20, 2020",10839.42857,70
Lower middle income,,"May 21, 2020",11431.42857,71
Lower middle income,,"May 22, 2020",12268.57143,72
Lower middle income,,"May 23, 2020",12959.85714,73
Lower middle income,,"May 24, 2020",13635.42857,74
Lower middle income,,"May 25, 2020",13901.71429,75
Lower middle income,,"May 26, 2020",14234.71429,76
Lower middle income,,"May 27, 2020",14448.28571,77
Lower middle income,,"May 28, 2020",14576.71429,78
Lower middle income,,"May 29, 2020",14852.71429,79
Lower middle income,,"May 30, 2020",15482.14286,80
Lower middle income,,"May 31, 2020",16099.14286,81
Lower middle income,,"Jun 1, 2020",16938,82
Lower middle income,,"Jun 2, 2020",17862,83
Lower middle income,,"Jun 3, 2020",18920.42857,84
Lower middle income,,"Jun 4, 2020",19980.14286,85
Lower middle income,,"Jun 5, 2020",20625.42857,86
Lower middle income,,"Jun 6, 2020",21266,87
Lower middle income,,"Jun 7, 2020",21876.71429,88
Lower middle income,,"Jun 8, 2020",22373,89
Lower middle income,,"Jun 9, 2020",22782.28571,90
Lower middle income,,"Jun 10, 2020",23413,91
Lower middle income,,"Jun 11, 2020",23999,92
Lower middle income,,"Jun 12, 2020",24784.42857,93
Lower middle income,,"Jun 13, 2020",25706.71429,94
Lower middle income,,"Jun 14, 2020",26470,95
Luxembourg,LUX,"Jan 2, 2020",0,-77
Luxembourg,LUX,"Jan 3, 2020",0,-76
Luxembourg,LUX,"Jan 4, 2020",0,-75
Luxembourg,LUX,"Jan 5, 2020",0,-74
Luxembourg,LUX,"Jan 6, 2020",0,-73
Luxembourg,LUX,"Jan 7, 2020",0,-72
Luxembourg,LUX,"Jan 8, 2020",0,-71
Luxembourg,LUX,"Jan 9, 2020",0,-70
Luxembourg,LUX,"Jan 10, 2020",0,-69
Luxembourg,LUX,"Jan 11, 2020",0,-68
Luxembourg,LUX,"Jan 12, 2020",0,-67
Luxembourg,LUX,"Jan 13, 2020",0,-66
Luxembourg,LUX,"Jan 14, 2020",0,-65
Luxembourg,LUX,"Jan 15, 2020",0,-64
Luxembourg,LUX,"Jan 16, 2020",0,-63
Luxembourg,LUX,"Jan 17, 2020",0,-62
Luxembourg,LUX,"Jan 18, 2020",0,-61
Luxembourg,LUX,"Jan 19, 2020",0,-60
Luxembourg,LUX,"Jan 20, 2020",0,-59
Luxembourg,LUX,"Jan 21, 2020",0,-58
Luxembourg,LUX,"Jan 22, 2020",0,-57
Luxembourg,LUX,"Jan 23, 2020",0,-56
Luxembourg,LUX,"Jan 24, 2020",0,-55
Luxembourg,LUX,"Jan 25, 2020",0,-54
Luxembourg,LUX,"Jan 26, 2020",0,-53
Luxembourg,LUX,"Jan 27, 2020",0,-52
Luxembourg,LUX,"Jan 28, 2020",0,-51
Luxembourg,LUX,"Jan 29, 2020",0,-50
Luxembourg,LUX,"Jan 30, 2020",0,-49
Luxembourg,LUX,"Jan 31, 2020",0,-48
Luxembourg,LUX,"Feb 1, 2020",0,-47
Luxembourg,LUX,"Feb 2, 2020",0,-46
Luxembourg,LUX,"Feb 3, 2020",0,-45
Luxembourg,LUX,"Feb 4, 2020",0,-44
Luxembourg,LUX,"Feb 5, 2020",0,-43
Luxembourg,LUX,"Feb 6, 2020",0,-42
Luxembourg,LUX,"Feb 7, 2020",0,-41
Luxembourg,LUX,"Feb 8, 2020",0,-40
Luxembourg,LUX,"Feb 9, 2020",0,-39
Luxembourg,LUX,"Feb 10, 2020",0,-38
Luxembourg,LUX,"Feb 11, 2020",0,-37
Luxembourg,LUX,"Feb 12, 2020",0,-36
Luxembourg,LUX,"Feb 13, 2020",0,-35
Luxembourg,LUX,"Feb 14, 2020",0,-34
Luxembourg,LUX,"Feb 15, 2020",0,-33
Luxembourg,LUX,"Feb 16, 2020",0,-32
Luxembourg,LUX,"Feb 17, 2020",0,-31
Luxembourg,LUX,"Feb 18, 2020",0,-30
Luxembourg,LUX,"Feb 19, 2020",0,-29
Luxembourg,LUX,"Feb 20, 2020",0,-28
Luxembourg,LUX,"Feb 21, 2020",0,-27
Luxembourg,LUX,"Feb 22, 2020",0,-26
Luxembourg,LUX,"Feb 23, 2020",0,-25
Luxembourg,LUX,"Feb 24, 2020",0,-24
Luxembourg,LUX,"Feb 25, 2020",0,-23
Luxembourg,LUX,"Feb 26, 2020",0,-22
Luxembourg,LUX,"Feb 27, 2020",0,-21
Luxembourg,LUX,"Feb 28, 2020",0,-20
Luxembourg,LUX,"Feb 29, 2020",0,-19
Luxembourg,LUX,"Mar 1, 2020",0.14286,-18
Luxembourg,LUX,"Mar 2, 2020",0.14286,-17
Luxembourg,LUX,"Mar 3, 2020",0.16667,-16
Luxembourg,LUX,"Mar 4, 2020",0.2,-15
Luxembourg,LUX,"Mar 5, 2020",0.25,-14
Luxembourg,LUX,"Mar 6, 2020",0.33333,-13
Luxembourg,LUX,"Mar 7, 2020",1,-12
Luxembourg,LUX,"Mar 8, 2020",,-11
Luxembourg,LUX,"Mar 9, 2020",,-10
Luxembourg,LUX,"Mar 10, 2020",,-9
Luxembourg,LUX,"Mar 11, 2020",2,-8
Luxembourg,LUX,"Mar 12, 2020",1.5,-7
Luxembourg,LUX,"Mar 13, 2020",5,-6
Luxembourg,LUX,"Mar 14, 2020",7,-5
Luxembourg,LUX,"Mar 15, 2020",7,-4
Luxembourg,LUX,"Mar 16, 2020",14.4,-3
Luxembourg,LUX,"Mar 17, 2020",12.66667,-2
Luxembourg,LUX,"Mar 18, 2020",22.16667,-1
Luxembourg,LUX,"Mar 19, 2020",33.83333,0
Luxembourg,LUX,"Mar 20, 2020",53.16667,1
Luxembourg,LUX,"Mar 21, 2020",74.33333,2
Luxembourg,LUX,"Mar 22, 2020",90.28571,3
Luxembourg,LUX,"Mar 23, 2020",103,4
Luxembourg,LUX,"Mar 24, 2020",113.42857,5
Luxembourg,LUX,"Mar 25, 2020",137,6
Luxembourg,LUX,"Mar 26, 2020",160.42857,7
Luxembourg,LUX,"Mar 27, 2020",158.28571,8
Luxembourg,LUX,"Mar 28, 2020",160.14286,9
Luxembourg,LUX,"Mar 29, 2020",165.85714,10
Luxembourg,LUX,"Mar 30, 2020",164.57143,11
Luxembourg,LUX,"Mar 31, 2020",159,12
Luxembourg,LUX,"Apr 1, 2020",154.14286,13
Luxembourg,LUX,"Apr 2, 2020",140.85714,14
Luxembourg,LUX,"Apr 3, 2020",147.71429,15
Luxembourg,LUX,"Apr 4, 2020",143.85714,16
Luxembourg,LUX,"Apr 5, 2020",128.28571,17
Luxembourg,LUX,"Apr 6, 2020",122,18
Luxembourg,LUX,"Apr 7, 2020",122.14286,19
Luxembourg,LUX,"Apr 8, 2020",113.14286,20
Luxembourg,LUX,"Apr 9, 2020",102.14286,21
Luxembourg,LUX,"Apr 10, 2020",89.71429,22
Luxembourg,LUX,"Apr 11, 2020",87.28571,23
Luxembourg,LUX,"Apr 12, 2020",77.28571,24
Luxembourg,LUX,"Apr 13, 2020",68.14286,25
Luxembourg,LUX,"Apr 14, 2020",64.14286,26
Luxembourg,LUX,"Apr 15, 2020",48.14286,27
Luxembourg,LUX,"Apr 16, 2020",48.42857,28
Luxembourg,LUX,"Apr 17, 2020",47,29
Luxembourg,LUX,"Apr 18, 2020",36.71429,30
Luxembourg,LUX,"Apr 19, 2020",38.14286,31
Luxembourg,LUX,"Apr 20, 2020",38.42857,32
Luxembourg,LUX,"Apr 21, 2020",38,33
Luxembourg,LUX,"Apr 22, 2020",44.42857,34
Luxembourg,LUX,"Apr 23, 2020",40.14286,35
Luxembourg,LUX,"Apr 24, 2020",31.57143,36
Luxembourg,LUX,"Apr 25, 2020",30.71429,37
Luxembourg,LUX,"Apr 26, 2020",24.85714,38
Luxembourg,LUX,"Apr 27, 2020",24.71429,39
Luxembourg,LUX,"Apr 28, 2020",24.42857,40
Luxembourg,LUX,"Apr 29, 2020",17.57143,41
Luxembourg,LUX,"Apr 30, 2020",16.42857,42
Luxembourg,LUX,"May 1, 2020",17,43
Luxembourg,LUX,"May 2, 2020",15.28571,44
Luxembourg,LUX,"May 3, 2020",14.42857,45
Luxembourg,LUX,"May 4, 2020",14.42857,46
Luxembourg,LUX,"May 5, 2020",14.14286,47
Luxembourg,LUX,"May 6, 2020",14.14286,48
Luxembourg,LUX,"May 7, 2020",11.71429,49
Luxembourg,LUX,"May 8, 2020",10.71429,50
Luxembourg,LUX,"May 9, 2020",9.85714,51
Luxembourg,LUX,"May 10, 2020",9.28571,52
Luxembourg,LUX,"May 11, 2020",8.85714,53
Luxembourg,LUX,"May 12, 2020",8.57143,54
Luxembourg,LUX,"May 13, 2020",7.71429,55
Luxembourg,LUX,"May 14, 2020",7.57143,56
Luxembourg,LUX,"May 15, 2020",8,57
Luxembourg,LUX,"May 16, 2020",7.42857,58
Luxembourg,LUX,"May 17, 2020",7.57143,59
Luxembourg,LUX,"May 18, 2020",8.42857,60
Luxembourg,LUX,"May 19, 2020",8.42857,61
Luxembourg,LUX,"May 20, 2020",9.14286,62
Luxembourg,LUX,"May 21, 2020",9.57143,63
Luxembourg,LUX,"May 22, 2020",9.28571,64
Luxembourg,LUX,"May 23, 2020",8.28571,65
Luxembourg,LUX,"May 24, 2020",8.57143,66
Luxembourg,LUX,"May 25, 2020",6.71429,67
Luxembourg,LUX,"May 26, 2020",6.57143,68
Luxembourg,LUX,"May 27, 2020",5.28571,69
Luxembourg,LUX,"May 28, 2020",4.28571,70
Luxembourg,LUX,"May 29, 2020",4,71
Luxembourg,LUX,"May 30, 2020",4.42857,72
Luxembourg,LUX,"May 31, 2020",3.71429,73
Luxembourg,LUX,"Jun 1, 2020",3.71429,74
Luxembourg,LUX,"Jun 2, 2020",3.71429,75
Luxembourg,LUX,"Jun 3, 2020",3.57143,76
Luxembourg,LUX,"Jun 4, 2020",2.71429,77
Luxembourg,LUX,"Jun 5, 2020",2.71429,78
Luxembourg,LUX,"Jun 6, 2020",2.85714,79
